Time,X(CH1),
Second,Volt,
1.4479980e+00,4.88000e+00,
1.4483643e+00,4.88000e+00,
1.4487305e+00,4.88000e+00,
1.4490967e+00,4.88000e+00,
1.4494629e+00,4.88000e+00,
1.4498291e+00,4.88000e+00,
1.4501953e+00,4.88000e+00,
1.4505615e+00,4.88000e+00,
1.4509277e+00,4.92000e+00,
1.4512939e+00,4.88000e+00,
1.4516602e+00,4.88000e+00,
1.4520264e+00,4.88000e+00,
1.4523926e+00,4.88000e+00,
1.4527588e+00,4.92000e+00,
1.4531250e+00,4.92000e+00,
1.4534912e+00,4.88000e+00,
1.4538574e+00,4.88000e+00,
1.4542236e+00,4.88000e+00,
1.4545898e+00,4.88000e+00,
1.4549561e+00,4.88000e+00,
1.4553223e+00,4.88000e+00,
1.4556885e+00,4.88000e+00,
1.4560547e+00,4.88000e+00,
1.4564209e+00,4.88000e+00,
1.4567871e+00,4.92000e+00,
1.4571533e+00,4.88000e+00,
1.4575195e+00,4.92000e+00,
1.4578857e+00,4.88000e+00,
1.4582520e+00,4.88000e+00,
1.4586182e+00,4.92000e+00,
1.4589844e+00,4.88000e+00,
1.4593506e+00,4.88000e+00,
1.4597168e+00,4.88000e+00,
1.4600830e+00,4.88000e+00,
1.4604492e+00,4.88000e+00,
1.4608154e+00,4.92000e+00,
1.4611816e+00,4.88000e+00,
1.4615479e+00,4.88000e+00,
1.4619141e+00,4.88000e+00,
1.4622803e+00,4.88000e+00,
1.4626465e+00,4.88000e+00,
1.4630127e+00,4.88000e+00,
1.4633789e+00,4.88000e+00,
1.4637451e+00,4.88000e+00,
1.4641113e+00,4.92000e+00,
1.4644775e+00,4.88000e+00,
1.4648438e+00,4.92000e+00,
1.4652100e+00,4.92000e+00,
1.4655762e+00,4.88000e+00,
1.4659424e+00,4.92000e+00,
1.4663086e+00,4.88000e+00,
1.4666748e+00,4.88000e+00,
1.4670410e+00,4.92000e+00,
1.4674072e+00,4.92000e+00,
1.4677734e+00,4.88000e+00,
1.4681396e+00,4.88000e+00,
1.4685059e+00,4.88000e+00,
1.4688721e+00,4.88000e+00,
1.4692383e+00,4.88000e+00,
1.4696045e+00,4.92000e+00,
1.4699707e+00,4.88000e+00,
1.4703369e+00,4.88000e+00,
1.4707031e+00,4.88000e+00,
1.4710693e+00,4.88000e+00,
1.4714355e+00,4.88000e+00,
1.4718018e+00,4.88000e+00,
1.4721680e+00,4.88000e+00,
1.4725342e+00,4.88000e+00,
1.4729004e+00,4.88000e+00,
1.4732666e+00,4.88000e+00,
1.4736328e+00,4.88000e+00,
1.4739990e+00,4.88000e+00,
1.4743652e+00,4.88000e+00,
1.4747314e+00,4.88000e+00,
1.4750977e+00,4.88000e+00,
1.4754639e+00,4.88000e+00,
1.4758301e+00,4.88000e+00,
1.4761963e+00,4.88000e+00,
1.4765625e+00,4.88000e+00,
1.4769287e+00,4.88000e+00,
1.4772949e+00,4.88000e+00,
1.4776611e+00,4.88000e+00,
1.4780273e+00,4.88000e+00,
1.4783936e+00,4.88000e+00,
1.4787598e+00,4.88000e+00,
1.4791260e+00,4.92000e+00,
1.4794922e+00,4.92000e+00,
1.4798584e+00,4.92000e+00,
1.4802246e+00,4.88000e+00,
1.4805908e+00,4.92000e+00,
1.4809570e+00,4.92000e+00,
1.4813232e+00,4.88000e+00,
1.4816895e+00,4.88000e+00,
1.4820557e+00,4.88000e+00,
1.4824219e+00,4.88000e+00,
1.4827881e+00,4.88000e+00,
1.4831543e+00,4.88000e+00,
1.4835205e+00,4.88000e+00,
1.4838867e+00,4.88000e+00,
1.4842529e+00,4.92000e+00,
1.4846191e+00,4.88000e+00,
1.4849854e+00,4.88000e+00,
1.4853516e+00,4.88000e+00,
1.4857178e+00,4.92000e+00,
1.4860840e+00,4.88000e+00,
1.4864502e+00,4.88000e+00,
1.4868164e+00,4.88000e+00,
1.4871826e+00,4.88000e+00,
1.4875488e+00,4.88000e+00,
1.4879150e+00,4.88000e+00,
1.4882813e+00,4.88000e+00,
1.4886475e+00,4.88000e+00,
1.4890137e+00,4.88000e+00,
1.4893799e+00,4.88000e+00,
1.4897461e+00,4.88000e+00,
1.4901123e+00,4.88000e+00,
1.4904785e+00,4.88000e+00,
1.4908447e+00,4.88000e+00,
1.4912109e+00,4.88000e+00,
1.4915771e+00,4.88000e+00,
1.4919434e+00,4.88000e+00,
1.4923096e+00,4.88000e+00,
1.4926758e+00,4.88000e+00,
1.4930420e+00,4.88000e+00,
1.4934082e+00,4.88000e+00,
1.4937744e+00,4.88000e+00,
1.4941406e+00,4.88000e+00,
1.4945068e+00,4.88000e+00,
1.4948730e+00,4.88000e+00,
1.4952393e+00,4.88000e+00,
1.4956055e+00,4.88000e+00,
1.4959717e+00,4.88000e+00,
1.4963379e+00,4.88000e+00,
1.4967041e+00,4.88000e+00,
1.4970703e+00,4.88000e+00,
1.4974365e+00,4.88000e+00,
1.4978027e+00,4.88000e+00,
1.4981689e+00,4.88000e+00,
1.4985352e+00,4.88000e+00,
1.4989014e+00,4.88000e+00,
1.4992676e+00,4.88000e+00,
1.4996338e+00,4.92000e+00,
1.5000000e+00,4.88000e+00,
1.5003662e+00,4.88000e+00,
1.5007324e+00,4.92000e+00,
1.5010986e+00,4.88000e+00,
1.5014648e+00,4.88000e+00,
1.5018311e+00,4.88000e+00,
1.5021973e+00,4.88000e+00,
1.5025635e+00,4.88000e+00,
1.5029297e+00,4.92000e+00,
1.5032959e+00,4.88000e+00,
1.5036621e+00,4.88000e+00,
1.5040283e+00,4.88000e+00,
1.5043945e+00,4.88000e+00,
1.5047607e+00,4.88000e+00,
1.5051270e+00,4.92000e+00,
1.5054932e+00,4.88000e+00,
1.5058594e+00,4.88000e+00,
1.5062256e+00,4.88000e+00,
1.5065918e+00,4.92000e+00,
1.5069580e+00,4.88000e+00,
1.5073242e+00,4.88000e+00,
1.5076904e+00,4.88000e+00,
1.5080566e+00,4.92000e+00,
1.5084229e+00,4.92000e+00,
1.5087891e+00,4.88000e+00,
1.5091553e+00,4.88000e+00,
1.5095215e+00,4.88000e+00,
1.5098877e+00,4.88000e+00,
1.5102539e+00,4.88000e+00,
1.5106201e+00,4.88000e+00,
1.5109863e+00,4.88000e+00,
1.5113525e+00,4.88000e+00,
1.5117188e+00,4.88000e+00,
1.5120850e+00,4.92000e+00,
1.5124512e+00,4.88000e+00,
1.5128174e+00,4.88000e+00,
1.5131836e+00,4.88000e+00,
1.5135498e+00,4.88000e+00,
1.5139160e+00,4.88000e+00,
1.5142822e+00,4.88000e+00,
1.5146484e+00,4.88000e+00,
1.5150146e+00,4.92000e+00,
1.5153809e+00,4.88000e+00,
1.5157471e+00,4.88000e+00,
1.5161133e+00,4.88000e+00,
1.5164795e+00,4.88000e+00,
1.5168457e+00,4.88000e+00,
1.5172119e+00,4.88000e+00,
1.5175781e+00,4.92000e+00,
1.5179443e+00,4.88000e+00,
1.5183105e+00,4.88000e+00,
1.5186768e+00,4.88000e+00,
1.5190430e+00,4.92000e+00,
1.5194092e+00,4.88000e+00,
1.5197754e+00,4.88000e+00,
1.5201416e+00,4.92000e+00,
1.5205078e+00,4.88000e+00,
1.5208740e+00,4.92000e+00,
1.5212402e+00,4.88000e+00,
1.5216064e+00,4.88000e+00,
1.5219727e+00,4.88000e+00,
1.5223389e+00,4.92000e+00,
1.5227051e+00,4.88000e+00,
1.5230713e+00,4.88000e+00,
1.5234375e+00,4.88000e+00,
1.5238037e+00,4.88000e+00,
1.5241699e+00,4.88000e+00,
1.5245361e+00,4.88000e+00,
1.5249023e+00,4.88000e+00,
1.5252686e+00,4.88000e+00,
1.5256348e+00,4.88000e+00,
1.5260010e+00,4.88000e+00,
1.5263672e+00,4.88000e+00,
1.5267334e+00,4.88000e+00,
1.5270996e+00,4.88000e+00,
1.5274658e+00,4.92000e+00,
1.5278320e+00,4.88000e+00,
1.5281982e+00,4.88000e+00,
1.5285645e+00,4.88000e+00,
1.5289307e+00,4.88000e+00,
1.5292969e+00,4.88000e+00,
1.5296631e+00,4.88000e+00,
1.5300293e+00,4.88000e+00,
1.5303955e+00,4.88000e+00,
1.5307617e+00,4.92000e+00,
1.5311279e+00,4.92000e+00,
1.5314941e+00,4.88000e+00,
1.5318604e+00,4.88000e+00,
1.5322266e+00,4.88000e+00,
1.5325928e+00,4.88000e+00,
1.5329590e+00,4.92000e+00,
1.5333252e+00,4.92000e+00,
1.5336914e+00,4.88000e+00,
1.5340576e+00,4.88000e+00,
1.5344238e+00,4.88000e+00,
1.5347900e+00,4.88000e+00,
1.5351563e+00,4.88000e+00,
1.5355225e+00,4.88000e+00,
1.5358887e+00,4.92000e+00,
1.5362549e+00,4.88000e+00,
1.5366211e+00,4.88000e+00,
1.5369873e+00,4.88000e+00,
1.5373535e+00,4.88000e+00,
1.5377197e+00,4.92000e+00,
1.5380859e+00,4.88000e+00,
1.5384521e+00,4.92000e+00,
1.5388184e+00,4.92000e+00,
1.5391846e+00,4.88000e+00,
1.5395508e+00,4.88000e+00,
1.5399170e+00,4.92000e+00,
1.5402832e+00,4.88000e+00,
1.5406494e+00,4.88000e+00,
1.5410156e+00,4.88000e+00,
1.5413818e+00,4.88000e+00,
1.5417480e+00,4.88000e+00,
1.5421143e+00,4.88000e+00,
1.5424805e+00,4.92000e+00,
1.5428467e+00,4.88000e+00,
1.5432129e+00,4.88000e+00,
1.5435791e+00,4.88000e+00,
1.5439453e+00,4.88000e+00,
1.5443115e+00,4.88000e+00,
1.5446777e+00,4.88000e+00,
1.5450439e+00,4.88000e+00,
1.5454102e+00,4.88000e+00,
1.5457764e+00,4.88000e+00,
1.5461426e+00,4.88000e+00,
1.5465088e+00,4.88000e+00,
1.5468750e+00,4.92000e+00,
1.5472412e+00,4.92000e+00,
1.5476074e+00,4.88000e+00,
1.5479736e+00,4.88000e+00,
1.5483398e+00,4.92000e+00,
1.5487061e+00,4.88000e+00,
1.5490723e+00,4.88000e+00,
1.5494385e+00,4.88000e+00,
1.5498047e+00,4.88000e+00,
1.5501709e+00,4.88000e+00,
1.5505371e+00,4.92000e+00,
1.5509033e+00,4.88000e+00,
1.5512695e+00,4.88000e+00,
1.5516357e+00,4.88000e+00,
1.5520020e+00,4.88000e+00,
1.5523682e+00,4.88000e+00,
1.5527344e+00,4.88000e+00,
1.5531006e+00,4.88000e+00,
1.5534668e+00,4.88000e+00,
1.5538330e+00,4.88000e+00,
1.5541992e+00,4.88000e+00,
1.5545654e+00,4.88000e+00,
1.5549316e+00,4.88000e+00,
1.5552979e+00,4.92000e+00,
1.5556641e+00,4.88000e+00,
1.5560303e+00,4.88000e+00,
1.5563965e+00,4.88000e+00,
1.5567627e+00,4.88000e+00,
1.5571289e+00,4.88000e+00,
1.5574951e+00,4.92000e+00,
1.5578613e+00,4.88000e+00,
1.5582275e+00,4.88000e+00,
1.5585938e+00,4.88000e+00,
1.5589600e+00,4.92000e+00,
1.5593262e+00,4.92000e+00,
1.5596924e+00,4.88000e+00,
1.5600586e+00,4.88000e+00,
1.5604248e+00,4.88000e+00,
1.5607910e+00,4.88000e+00,
1.5611572e+00,4.88000e+00,
1.5615234e+00,4.88000e+00,
1.5618896e+00,4.88000e+00,
1.5622559e+00,4.88000e+00,
1.5626221e+00,4.88000e+00,
1.5629883e+00,4.88000e+00,
1.5633545e+00,4.88000e+00,
1.5637207e+00,4.88000e+00,
1.5640869e+00,4.88000e+00,
1.5644531e+00,4.88000e+00,
1.5648193e+00,4.88000e+00,
1.5651855e+00,4.88000e+00,
1.5655518e+00,4.92000e+00,
1.5659180e+00,4.88000e+00,
1.5662842e+00,4.88000e+00,
1.5666504e+00,4.88000e+00,
1.5670166e+00,4.88000e+00,
1.5673828e+00,4.92000e+00,
1.5677490e+00,4.88000e+00,
1.5681152e+00,4.88000e+00,
1.5684814e+00,4.92000e+00,
1.5688477e+00,4.88000e+00,
1.5692139e+00,4.88000e+00,
1.5695801e+00,4.92000e+00,
1.5699463e+00,4.88000e+00,
1.5703125e+00,4.88000e+00,
1.5706787e+00,4.88000e+00,
1.5710449e+00,4.88000e+00,
1.5714111e+00,4.88000e+00,
1.5717773e+00,4.88000e+00,
1.5721436e+00,4.88000e+00,
1.5725098e+00,4.88000e+00,
1.5728760e+00,4.92000e+00,
1.5732422e+00,4.88000e+00,
1.5736084e+00,4.88000e+00,
1.5739746e+00,4.88000e+00,
1.5743408e+00,4.88000e+00,
1.5747070e+00,4.88000e+00,
1.5750732e+00,4.88000e+00,
1.5754395e+00,4.88000e+00,
1.5758057e+00,4.88000e+00,
1.5761719e+00,4.88000e+00,
1.5765381e+00,4.88000e+00,
1.5769043e+00,4.88000e+00,
1.5772705e+00,4.88000e+00,
1.5776367e+00,4.88000e+00,
1.5780029e+00,4.88000e+00,
1.5783691e+00,4.88000e+00,
1.5787354e+00,4.88000e+00,
1.5791016e+00,4.88000e+00,
1.5794678e+00,4.88000e+00,
1.5798340e+00,4.88000e+00,
1.5802002e+00,4.92000e+00,
1.5805664e+00,4.88000e+00,
1.5809326e+00,4.88000e+00,
1.5812988e+00,4.88000e+00,
1.5816650e+00,4.88000e+00,
1.5820313e+00,4.88000e+00,
1.5823975e+00,4.88000e+00,
1.5827637e+00,4.92000e+00,
1.5831299e+00,4.88000e+00,
1.5834961e+00,4.88000e+00,
1.5838623e+00,4.88000e+00,
1.5842285e+00,4.88000e+00,
1.5845947e+00,4.92000e+00,
1.5849609e+00,4.88000e+00,
1.5853271e+00,4.92000e+00,
1.5856934e+00,4.88000e+00,
1.5860596e+00,4.92000e+00,
1.5864258e+00,4.92000e+00,
1.5867920e+00,4.92000e+00,
1.5871582e+00,4.88000e+00,
1.5875244e+00,4.88000e+00,
1.5878906e+00,4.92000e+00,
1.5882568e+00,4.88000e+00,
1.5886230e+00,4.92000e+00,
1.5889893e+00,4.88000e+00,
1.5893555e+00,4.88000e+00,
1.5897217e+00,4.88000e+00,
1.5900879e+00,4.88000e+00,
1.5904541e+00,4.88000e+00,
1.5908203e+00,4.88000e+00,
1.5911865e+00,4.88000e+00,
1.5915527e+00,4.88000e+00,
1.5919189e+00,4.88000e+00,
1.5922852e+00,4.92000e+00,
1.5926514e+00,4.92000e+00,
1.5930176e+00,4.88000e+00,
1.5933838e+00,4.88000e+00,
1.5937500e+00,4.88000e+00,
1.5941162e+00,4.88000e+00,
1.5944824e+00,4.88000e+00,
1.5948486e+00,4.88000e+00,
1.5952148e+00,4.88000e+00,
1.5955811e+00,4.88000e+00,
1.5959473e+00,4.88000e+00,
1.5963135e+00,4.88000e+00,
1.5966797e+00,4.88000e+00,
1.5970459e+00,4.88000e+00,
1.5974121e+00,4.88000e+00,
1.5977783e+00,4.88000e+00,
1.5981445e+00,4.88000e+00,
1.5985107e+00,4.88000e+00,
1.5988770e+00,4.88000e+00,
1.5992432e+00,4.92000e+00,
1.5996094e+00,4.92000e+00,
1.5999756e+00,4.88000e+00,
1.6003418e+00,4.88000e+00,
1.6007080e+00,4.88000e+00,
1.6010742e+00,4.88000e+00,
1.6014404e+00,4.88000e+00,
1.6018066e+00,4.88000e+00,
1.6021729e+00,4.88000e+00,
1.6025391e+00,4.88000e+00,
1.6029053e+00,4.92000e+00,
1.6032715e+00,4.88000e+00,
1.6036377e+00,4.88000e+00,
1.6040039e+00,4.88000e+00,
1.6043701e+00,4.88000e+00,
1.6047363e+00,4.88000e+00,
1.6051025e+00,4.88000e+00,
1.6054688e+00,4.88000e+00,
1.6058350e+00,4.88000e+00,
1.6062012e+00,4.88000e+00,
1.6065674e+00,4.92000e+00,
1.6069336e+00,4.88000e+00,
1.6072998e+00,4.88000e+00,
1.6076660e+00,4.88000e+00,
1.6080322e+00,4.88000e+00,
1.6083984e+00,4.88000e+00,
1.6087646e+00,4.88000e+00,
1.6091309e+00,4.88000e+00,
1.6094971e+00,4.88000e+00,
1.6098633e+00,4.88000e+00,
1.6102295e+00,4.88000e+00,
1.6105957e+00,4.92000e+00,
1.6109619e+00,4.88000e+00,
1.6113281e+00,4.88000e+00,
1.6116943e+00,4.88000e+00,
1.6120605e+00,4.92000e+00,
1.6124268e+00,4.88000e+00,
1.6127930e+00,4.88000e+00,
1.6131592e+00,4.88000e+00,
1.6135254e+00,4.92000e+00,
1.6138916e+00,4.88000e+00,
1.6142578e+00,4.88000e+00,
1.6146240e+00,4.88000e+00,
1.6149902e+00,4.88000e+00,
1.6153564e+00,4.88000e+00,
1.6157227e+00,4.92000e+00,
1.6160889e+00,4.88000e+00,
1.6164551e+00,4.88000e+00,
1.6168213e+00,4.88000e+00,
1.6171875e+00,4.88000e+00,
1.6175537e+00,4.92000e+00,
1.6179199e+00,4.88000e+00,
1.6182861e+00,4.92000e+00,
1.6186523e+00,4.92000e+00,
1.6190186e+00,4.88000e+00,
1.6193848e+00,4.88000e+00,
1.6197510e+00,4.88000e+00,
1.6201172e+00,4.92000e+00,
1.6204834e+00,4.88000e+00,
1.6208496e+00,4.88000e+00,
1.6212158e+00,4.92000e+00,
1.6215820e+00,4.88000e+00,
1.6219482e+00,4.88000e+00,
1.6223145e+00,4.88000e+00,
1.6226807e+00,4.88000e+00,
1.6230469e+00,4.88000e+00,
1.6234131e+00,4.88000e+00,
1.6237793e+00,4.88000e+00,
1.6241455e+00,4.88000e+00,
1.6245117e+00,4.88000e+00,
1.6248779e+00,4.88000e+00,
1.6252441e+00,4.92000e+00,
1.6256104e+00,4.88000e+00,
1.6259766e+00,4.88000e+00,
1.6263428e+00,4.88000e+00,
1.6267090e+00,4.92000e+00,
1.6270752e+00,4.88000e+00,
1.6274414e+00,4.88000e+00,
1.6278076e+00,4.88000e+00,
1.6281738e+00,4.88000e+00,
1.6285400e+00,4.88000e+00,
1.6289063e+00,4.88000e+00,
1.6292725e+00,4.88000e+00,
1.6296387e+00,4.88000e+00,
1.6300049e+00,4.88000e+00,
1.6303711e+00,4.92000e+00,
1.6307373e+00,4.88000e+00,
1.6311035e+00,4.92000e+00,
1.6314697e+00,4.88000e+00,
1.6318359e+00,4.92000e+00,
1.6322021e+00,4.88000e+00,
1.6325684e+00,4.88000e+00,
1.6329346e+00,4.88000e+00,
1.6333008e+00,4.88000e+00,
1.6336670e+00,4.92000e+00,
1.6340332e+00,4.88000e+00,
1.6343994e+00,4.88000e+00,
1.6347656e+00,4.88000e+00,
1.6351318e+00,4.88000e+00,
1.6354980e+00,4.88000e+00,
1.6358643e+00,4.88000e+00,
1.6362305e+00,4.88000e+00,
1.6365967e+00,4.88000e+00,
1.6369629e+00,4.88000e+00,
1.6373291e+00,4.88000e+00,
1.6376953e+00,4.88000e+00,
1.6380615e+00,4.88000e+00,
1.6384277e+00,4.92000e+00,
1.6387939e+00,4.88000e+00,
1.6391602e+00,4.88000e+00,
1.6395264e+00,4.88000e+00,
1.6398926e+00,4.92000e+00,
1.6402588e+00,4.88000e+00,
1.6406250e+00,4.92000e+00,
1.6409912e+00,4.88000e+00,
1.6413574e+00,4.88000e+00,
1.6417236e+00,4.88000e+00,
1.6420898e+00,4.92000e+00,
1.6424561e+00,4.88000e+00,
1.6428223e+00,4.88000e+00,
1.6431885e+00,4.88000e+00,
1.6435547e+00,4.88000e+00,
1.6439209e+00,4.88000e+00,
1.6442871e+00,4.88000e+00,
1.6446533e+00,4.88000e+00,
1.6450195e+00,4.88000e+00,
1.6453857e+00,4.88000e+00,
1.6457520e+00,4.88000e+00,
1.6461182e+00,4.88000e+00,
1.6464844e+00,4.92000e+00,
1.6468506e+00,4.88000e+00,
1.6472168e+00,4.88000e+00,
1.6475830e+00,4.88000e+00,
1.6479492e+00,4.88000e+00,
1.6483154e+00,4.92000e+00,
1.6486816e+00,4.92000e+00,
1.6490479e+00,4.88000e+00,
1.6494141e+00,4.92000e+00,
1.6497803e+00,4.88000e+00,
1.6501465e+00,4.88000e+00,
1.6505127e+00,4.88000e+00,
1.6508789e+00,4.88000e+00,
1.6512451e+00,4.88000e+00,
1.6516113e+00,4.92000e+00,
1.6519775e+00,4.92000e+00,
1.6523438e+00,4.88000e+00,
1.6527100e+00,4.88000e+00,
1.6530762e+00,4.88000e+00,
1.6534424e+00,4.88000e+00,
1.6538086e+00,4.88000e+00,
1.6541748e+00,4.88000e+00,
1.6545410e+00,4.92000e+00,
1.6549072e+00,4.88000e+00,
1.6552734e+00,4.88000e+00,
1.6556396e+00,4.92000e+00,
1.6560059e+00,4.88000e+00,
1.6563721e+00,4.88000e+00,
1.6567383e+00,4.92000e+00,
1.6571045e+00,4.88000e+00,
1.6574707e+00,4.88000e+00,
1.6578369e+00,4.88000e+00,
1.6582031e+00,4.92000e+00,
1.6585693e+00,4.88000e+00,
1.6589355e+00,4.88000e+00,
1.6593018e+00,4.92000e+00,
1.6596680e+00,4.88000e+00,
1.6600342e+00,4.88000e+00,
1.6604004e+00,4.88000e+00,
1.6607666e+00,4.88000e+00,
1.6611328e+00,4.88000e+00,
1.6614990e+00,4.88000e+00,
1.6618652e+00,4.88000e+00,
1.6622314e+00,4.88000e+00,
1.6625977e+00,4.88000e+00,
1.6629639e+00,4.88000e+00,
1.6633301e+00,4.88000e+00,
1.6636963e+00,4.88000e+00,
1.6640625e+00,4.88000e+00,
1.6644287e+00,4.88000e+00,
1.6647949e+00,4.88000e+00,
1.6651611e+00,4.88000e+00,
1.6655273e+00,4.88000e+00,
1.6658936e+00,4.88000e+00,
1.6662598e+00,4.88000e+00,
1.6666260e+00,4.88000e+00,
1.6669922e+00,4.88000e+00,
1.6673584e+00,4.88000e+00,
1.6677246e+00,4.88000e+00,
1.6680908e+00,4.92000e+00,
1.6684570e+00,4.88000e+00,
1.6688232e+00,4.92000e+00,
1.6691895e+00,4.88000e+00,
1.6695557e+00,4.88000e+00,
1.6699219e+00,4.88000e+00,
1.6702881e+00,4.88000e+00,
1.6706543e+00,4.92000e+00,
1.6710205e+00,4.88000e+00,
1.6713867e+00,4.92000e+00,
1.6717529e+00,4.88000e+00,
1.6721191e+00,4.88000e+00,
1.6724854e+00,4.88000e+00,
1.6728516e+00,4.88000e+00,
1.6732178e+00,4.88000e+00,
1.6735840e+00,4.88000e+00,
1.6739502e+00,4.88000e+00,
1.6743164e+00,4.88000e+00,
1.6746826e+00,4.88000e+00,
1.6750488e+00,4.88000e+00,
1.6754150e+00,4.92000e+00,
1.6757813e+00,4.88000e+00,
1.6761475e+00,4.88000e+00,
1.6765137e+00,4.88000e+00,
1.6768799e+00,4.88000e+00,
1.6772461e+00,4.88000e+00,
1.6776123e+00,4.92000e+00,
1.6779785e+00,4.92000e+00,
1.6783447e+00,4.88000e+00,
1.6787109e+00,4.88000e+00,
1.6790771e+00,4.88000e+00,
1.6794434e+00,4.88000e+00,
1.6798096e+00,4.88000e+00,
1.6801758e+00,4.88000e+00,
1.6805420e+00,4.88000e+00,
1.6809082e+00,4.88000e+00,
1.6812744e+00,4.88000e+00,
1.6816406e+00,4.92000e+00,
1.6820068e+00,4.88000e+00,
1.6823730e+00,4.88000e+00,
1.6827393e+00,4.88000e+00,
1.6831055e+00,4.88000e+00,
1.6834717e+00,4.88000e+00,
1.6838379e+00,4.88000e+00,
1.6842041e+00,4.88000e+00,
1.6845703e+00,4.88000e+00,
1.6849365e+00,4.88000e+00,
1.6853027e+00,4.88000e+00,
1.6856689e+00,4.88000e+00,
1.6860352e+00,4.92000e+00,
1.6864014e+00,4.88000e+00,
1.6867676e+00,4.88000e+00,
1.6871338e+00,4.88000e+00,
1.6875000e+00,4.88000e+00,
1.6878662e+00,4.88000e+00,
1.6882324e+00,4.88000e+00,
1.6885986e+00,4.88000e+00,
1.6889648e+00,4.88000e+00,
1.6893311e+00,4.88000e+00,
1.6896973e+00,4.88000e+00,
1.6900635e+00,4.88000e+00,
1.6904297e+00,4.88000e+00,
1.6907959e+00,4.88000e+00,
1.6911621e+00,4.88000e+00,
1.6915283e+00,4.88000e+00,
1.6918945e+00,4.88000e+00,
1.6922607e+00,4.88000e+00,
1.6926270e+00,4.88000e+00,
1.6929932e+00,4.88000e+00,
1.6933594e+00,4.88000e+00,
1.6937256e+00,4.88000e+00,
1.6940918e+00,4.88000e+00,
1.6944580e+00,4.88000e+00,
1.6948242e+00,4.92000e+00,
1.6951904e+00,4.88000e+00,
1.6955566e+00,4.88000e+00,
1.6959229e+00,4.88000e+00,
1.6962891e+00,4.88000e+00,
1.6966553e+00,4.88000e+00,
1.6970215e+00,4.88000e+00,
1.6973877e+00,4.88000e+00,
1.6977539e+00,4.88000e+00,
1.6981201e+00,4.88000e+00,
1.6984863e+00,4.88000e+00,
1.6988525e+00,4.88000e+00,
1.6992188e+00,4.88000e+00,
1.6995850e+00,4.88000e+00,
1.6999512e+00,4.92000e+00,
1.7003174e+00,4.88000e+00,
1.7006836e+00,4.88000e+00,
1.7010498e+00,4.88000e+00,
1.7014160e+00,4.88000e+00,
1.7017822e+00,4.88000e+00,
1.7021484e+00,4.88000e+00,
1.7025146e+00,4.88000e+00,
1.7028809e+00,4.88000e+00,
1.7032471e+00,4.92000e+00,
1.7036133e+00,4.88000e+00,
1.7039795e+00,4.88000e+00,
1.7043457e+00,4.88000e+00,
1.7047119e+00,4.88000e+00,
1.7050781e+00,4.88000e+00,
1.7054443e+00,4.88000e+00,
1.7058105e+00,4.88000e+00,
1.7061768e+00,4.88000e+00,
1.7065430e+00,4.88000e+00,
1.7069092e+00,4.92000e+00,
1.7072754e+00,4.88000e+00,
1.7076416e+00,4.88000e+00,
1.7080078e+00,4.92000e+00,
1.7083740e+00,4.88000e+00,
1.7087402e+00,4.88000e+00,
1.7091064e+00,4.88000e+00,
1.7094727e+00,4.92000e+00,
1.7098389e+00,4.92000e+00,
1.7102051e+00,4.88000e+00,
1.7105713e+00,4.88000e+00,
1.7109375e+00,4.88000e+00,
1.7113037e+00,4.92000e+00,
1.7116699e+00,4.88000e+00,
1.7120361e+00,4.88000e+00,
1.7124023e+00,4.88000e+00,
1.7127686e+00,4.88000e+00,
1.7131348e+00,4.92000e+00,
1.7135010e+00,4.88000e+00,
1.7138672e+00,4.88000e+00,
1.7142334e+00,4.88000e+00,
1.7145996e+00,4.88000e+00,
1.7149658e+00,4.88000e+00,
1.7153320e+00,4.88000e+00,
1.7156982e+00,4.92000e+00,
1.7160645e+00,4.88000e+00,
1.7164307e+00,4.88000e+00,
1.7167969e+00,4.88000e+00,
1.7171631e+00,4.88000e+00,
1.7175293e+00,4.92000e+00,
1.7178955e+00,4.92000e+00,
1.7182617e+00,4.88000e+00,
1.7186279e+00,4.88000e+00,
1.7189941e+00,4.88000e+00,
1.7193604e+00,4.88000e+00,
1.7197266e+00,4.88000e+00,
1.7200928e+00,4.88000e+00,
1.7204590e+00,4.92000e+00,
1.7208252e+00,4.88000e+00,
1.7211914e+00,4.88000e+00,
1.7215576e+00,4.88000e+00,
1.7219238e+00,4.88000e+00,
1.7222900e+00,4.92000e+00,
1.7226563e+00,4.92000e+00,
1.7230225e+00,4.88000e+00,
1.7233887e+00,4.88000e+00,
1.7237549e+00,7.99999e-02,
1.7241211e+00,7.99999e-02,
1.7244873e+00,7.99999e-02,
1.7248535e+00,7.99999e-02,
1.7252197e+00,4.00000e-02,
1.7255859e+00,7.99999e-02,
1.7259521e+00,7.99999e-02,
1.7263184e+00,7.99999e-02,
1.7266846e+00,7.99999e-02,
1.7270508e+00,7.99999e-02,
1.7274170e+00,7.99999e-02,
1.7277832e+00,1.20000e-01,
1.7281494e+00,1.20000e-01,
1.7285156e+00,7.99999e-02,
1.7288818e+00,1.20000e-01,
1.7292480e+00,1.20000e-01,
1.7296143e+00,1.20000e-01,
1.7299805e+00,1.20000e-01,
1.7303467e+00,1.20000e-01,
1.7307129e+00,1.20000e-01,
1.7310791e+00,1.20000e-01,
1.7314453e+00,1.20000e-01,
1.7318115e+00,1.20000e-01,
